"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 03:00","2021","02","27","03:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 04:00","2021","02","27","04:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 05:00","2021","02","27","05:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 06:00","2021","02","27","06:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 07:00","2021","02","27","07:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 08:00","2021","02","27","08:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 09:00","2021","02","27","09:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 10:00","2021","02","27","10:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 11:00","2021","02","27","11:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 12:00","2021","02","27","12:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 13:00","2021","02","27","13:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 14:00","2021","02","27","14:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 15:00","2021","02","27","15:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 16:00","2021","02","27","16:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 17:00","2021","02","27","17:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 18:00","2021","02","27","18:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 19:00","2021","02","27","19:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 20:00","2021","02","27","20:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 21:00","2021","02","27","21:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 22:00","2021","02","27","22:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-27 23:00","2021","02","27","23:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 00:00","2021","02","28","00:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 01:00","2021","02","28","01:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 02:00","2021","02","28","02:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 03:00","2021","02","28","03:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 04:00","2021","02","28","04:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 05:00","2021","02","28","05:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 06:00","2021","02","28","06:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 07:00","2021","02","28","07:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 08:00","2021","02","28","08:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 09:00","2021","02","28","09:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 10:00","2021","02","28","10:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 11:00","2021","02","28","11:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 12:00","2021","02","28","12:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 13:00","2021","02","28","13:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 14:00","2021","02","28","14:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 15:00","2021","02","28","15:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 16:00","2021","02","28","16:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 17:00","2021","02","28","17:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 18:00","2021","02","28","18:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 19:00","2021","02","28","19:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 20:00","2021","02","28","20:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 21:00","2021","02","28","21:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 22:00","2021","02","28","22:00"
"-66.43","45.83","GAGETOWN A","8101792","2021-02-28 23:00","2021","02","28","23:00"
